2021-08-02 18:59:48 status half-configured libapt-pkg6.0:amd64 2.2.3
2021-08-02 18:59:48 status installed libapt-pkg6.0:amd64 2.2.3
2021-08-02 18:59:48 configure apt:amd64 2.2.3 <none>
2021-08-02 18:59:48 status unpacked apt:amd64 2.2.3
2021-08-02 18:59:48 status half-configured apt:amd64 2.2.3
2021-08-02 18:59:49 status installed apt:amd64 2.2.3
2021-08-02 18:59:49 trigproc libc-bin:amd64 2.33-0ubuntu5 <none>
2021-08-02 18:59:49 status half-configured libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:49 status installed libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade libsystemd0:amd64 247.3-3ubuntu3 247.3-3ubuntu3.4
2021-08-02 18:59:51 status triggers-pending libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:51 status half-configured libsystemd0:amd64 247.3-3ubuntu3
2021-08-02 18:59:51 status unpacked libsystemd0:amd64 247.3-3ubuntu3
2021-08-02 18:59:51 status half-installed libsystemd0:amd64 247.3-3ubuntu3
2021-08-02 18:59:51 status unpacked libsystemd0:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure libsystemd0:amd64 247.3-3ubuntu3.4 <none>
2021-08-02 18:59:51 status unpacked libsystemd0:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 status half-configured libsystemd0:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 status installed libsystemd0:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade gcc-11-base:amd64 11-20210417-1ubuntu1 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status half-configured gcc-11-base:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status unpacked gcc-11-base:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status half-installed gcc-11-base:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status unpacked gcc-11-base:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure gcc-11-base:amd64 11.1.0-1ubuntu1~21.04 <none>
2021-08-02 18:59:51 status unpacked gcc-11-base:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status half-configured gcc-11-base:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status installed gcc-11-base:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade libstdc++6:amd64 11-20210417-1ubuntu1 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status half-configured libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status unpacked libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status half-installed libstdc++6:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status unpacked libstdc++6:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure libstdc++6:amd64 11.1.0-1ubuntu1~21.04 <none>
2021-08-02 18:59:51 status unpacked libstdc++6:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status half-configured libstdc++6:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status installed libstdc++6:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade libgcc-s1:amd64 11-20210417-1ubuntu1 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status half-configured libgcc-s1:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status unpacked libgcc-s1:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status half-installed libgcc-s1:amd64 11-20210417-1ubuntu1
2021-08-02 18:59:51 status unpacked libgcc-s1:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure libgcc-s1:amd64 11.1.0-1ubuntu1~21.04 <none>
2021-08-02 18:59:51 status unpacked libgcc-s1:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status half-configured libgcc-s1:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 status installed libgcc-s1:amd64 11.1.0-1ubuntu1~21.04
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade liblz4-1:amd64 1.9.3-1build1 1.9.3-1ubuntu0.1
2021-08-02 18:59:51 status half-configured liblz4-1:amd64 1.9.3-1build1
2021-08-02 18:59:51 status unpacked liblz4-1:amd64 1.9.3-1build1
2021-08-02 18:59:51 status half-installed liblz4-1:amd64 1.9.3-1build1
2021-08-02 18:59:51 status unpacked liblz4-1:amd64 1.9.3-1ubuntu0.1
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure liblz4-1:amd64 1.9.3-1ubuntu0.1 <none>
2021-08-02 18:59:51 status unpacked liblz4-1:amd64 1.9.3-1ubuntu0.1
2021-08-02 18:59:51 status half-configured liblz4-1:amd64 1.9.3-1ubuntu0.1
2021-08-02 18:59:51 status installed liblz4-1:amd64 1.9.3-1ubuntu0.1
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade libudev1:amd64 247.3-3ubuntu3 247.3-3ubuntu3.4
2021-08-02 18:59:51 status half-configured libudev1:amd64 247.3-3ubuntu3
2021-08-02 18:59:51 status unpacked libudev1:amd64 247.3-3ubuntu3
2021-08-02 18:59:51 status half-installed libudev1:amd64 247.3-3ubuntu3
2021-08-02 18:59:51 status unpacked libudev1:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure libudev1:amd64 247.3-3ubuntu3.4 <none>
2021-08-02 18:59:51 status unpacked libudev1:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 status half-configured libudev1:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 status installed libudev1:amd64 247.3-3ubuntu3.4
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade libnettle8:amd64 3.7-2.1ubuntu1 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 status half-configured libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:51 status unpacked libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:51 status half-installed libnettle8:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:51 status unpacked libnettle8:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure libnettle8:amd64 3.7-2.1ubuntu1.1 <none>
2021-08-02 18:59:51 status unpacked libnettle8:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 status half-configured libnettle8:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 status installed libnettle8:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 startup archives unpack
2021-08-02 18:59:51 upgrade libhogweed6:amd64 3.7-2.1ubuntu1 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 status half-configured libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:51 status unpacked libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:51 status half-installed libhogweed6:amd64 3.7-2.1ubuntu1
2021-08-02 18:59:51 status unpacked libhogweed6:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 configure libhogweed6:amd64 3.7-2.1ubuntu1.1 <none>
2021-08-02 18:59:51 status unpacked libhogweed6:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 status half-configured libhogweed6:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 status installed libhogweed6:amd64 3.7-2.1ubuntu1.1
2021-08-02 18:59:51 startup packages configure
2021-08-02 18:59:51 trigproc libc-bin:amd64 2.33-0ubuntu5 <none>
2021-08-02 18:59:51 status half-configured libc-bin:amd64 2.33-0ubuntu5
2021-08-02 18:59:51 status installed libc-bin:amd64 2.33-0ubuntu5
